run,luminosityBlock,event,HLT_IsoMu24_eta2p1,HLT_IsoMu24,HLT_IsoMu17_eta2p1_LooseIsoPFTau20,PV_npvs,PV_x,PV_y,PV_z,nMuon,nElectron,nTau,nPhoton,MET_pt,MET_phi,MET_sumet,MET_significance,MET_CovXX,MET_CovXY,MET_CovYY,nJet,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_tightId,Muon_softId,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,Muon_jetIdx,Muon_genPartIdx,Electron_pt,Electron_eta,Electron_phi,Electron_mass,Electron_charge,Electron_pfRelIso03_all,Electron_dxy,Electron_dxyErr,Electron_dz,Electron_dzErr,Electron_cutBasedId,Electron_pfId,Electron_jetIdx,Electron_genPartIdx,Tau_pt,Tau_eta,Tau_phi,Tau_mass,Tau_charge,Tau_decayMode,Tau_relIso_all,Tau_jetIdx,Tau_genPartIdx,Tau_idDecayMode,Tau_idIsoRaw,Tau_idIsoVLoose,Tau_idIsoLoose,Tau_idIsoMedium,Tau_idIsoTight,Tau_idAntiEleLoose,Tau_idAntiEleMedium,Tau_idAntiEleTight,Tau_idAntiMuLoose,Tau_idAntiMuMedium,Tau_idAntiMuTight,Photon_pt,Photon_eta,Photon_phi,Photon_mass,Photon_charge,Photon_pfRelIso03_all,Photon_jetIdx,Photon_genPartIdx,Jet_pt,Jet_eta,Jet_phi,Jet_mass,Jet_puId,Jet_btag
194711,299,263690020,false,false,false,18,0.07216805,0.06192621,-4.122284,1,0,8,0,36.374607,-1.8676684,1431.6455,4.46255,807.4587,-94.07868,311.18652,5,{72.18940734863281},{-0.5114402174949646},{2.856504440307617},{0.10565836727619171},{1},{2.409825325012207},{2.6340255737304688},{True},{True},{-0.000803614326287061},{0.0008690892718732357},{-0.0014888691948726773},{0.0023127994500100613},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{15.567883491516113,76.04437255859375,146.81507873535156,15.49252986907959,16.157236099243164,16.411439895629883,16.755210876464844,21.499954223632812}","{-1.9544923305511475,-1.7117769718170166,-0.5141328573226929,-2.9918129444122314,1.0223532915115356,2.9093663692474365,-3.2852842807769775,1.310881495475769}","{-1.1315042972564697,0.09318822622299194,2.862036943435669,1.4757156372070312,1.9449398517608643,0.16538797318935394,2.2439026832580566,1.144518494606018}","{1.245229721069336,0.8055524826049805,0.92060786485672,5.1580352783203125,4.391802787780762,5.379337787628174,4.626062393188477,5.9532976150512695}","{1,1,1,0,0,0,0,0}","{10,1,1,-1,-1,-1,-1,-1}","{0.470876008272171,1.067324161529541,0.978202760219574,nan,nan,nan,nan,nan}","{-1,-1,-1,-1,-1,-1,-1,-1}","{-1,-1,-1,-1,-1,-1,-1,-1}","{True,True,True,False,False,False,False,False}","{5.651237487792969,61.513427734375,115.79158782958984,0.0,0.0,0.0,0.0,0.0}","{False,False,False,False,False,False,False,False}","{False,False,False,False,False,False,False,False}","{False,False,False,False,False,False,False,False}","{False,False,False,False,False,False,False,False}","{True,True,True,False,False,False,False,False}","{True,True,True,False,False,False,False,False}","{True,True,True,False,False,False,False,False}","{True,True,False,True,True,True,True,True}","{True,True,False,True,True,True,True,True}","{True,True,False,True,True,True,True,True}",{},{},{},{},{},{},{},{},"{197.4407501220703,167.58016967773438,121.17967224121094,29.685909271240234,16.80385398864746}","{-0.44818538427352905,-1.707439661026001,-2.449018716812134,-2.1356887817382812,-2.0174694061279297}","{2.8966634273529053,0.08409541100263596,-0.2572081983089447,-1.793618083000183,-1.1366935968399048}","{39.370174407958984,25.173900604248047,19.007829666137695,9.523852348327637,3.711909055709839}","{True,True,True,True,True}","{0.07143466174602509,0.03064044564962387,-1.0,0.29380089044570923,0.11876160651445389}"
194711,299,263740537,true,true,true,5,0.07112785,0.06734541,-4.391889,2,1,2,0,31.089518,0.2908385,357.32242,6.610148,137.00424,24.140108,103.635994,1,"{24.976261138916016,3.094641923904419}","{-1.5595258474349976,-1.5984761714935303}","{0.38622787594795227,0.309926837682724}","{0.10565836727619171,0.10565836727619171}","{1,-1}","{0.5215867757797241,-999.0}","{0.6035272479057312,-999.0}","{True,False}","{True,False}","{-0.060709696263074875,-999.0}","{0.001302494085393846,-999.0}","{0.013125847093760967,-999.0}","{0.003775990102440119,-999.0}","{-1,-1}","{-1,-1}",{12.514698028564453},{-1.1131335496902466},{2.5681679248809814},{0.0009730574092827737},{1},{0.5376829504966736},{-0.0012829157058149576},{0.008739033713936806},{-0.0003056618443224579},{0.007619058713316917},{True},{True},{-1},{-1},"{35.72616195678711,20.124006271362305}","{0.7335802316665649,-1.2214621305465698}","{-2.5617411136627197,2.548158884048462}","{1.0361192226409912,3.670994997024536}","{-1,1}","{10,2}","{0.28851571679115295,0.06274080276489258}","{-1,-1}","{-1,-1}","{True,False}","{9.320088386535645,0.0}","{False,False}","{False,False}","{False,False}","{False,False}","{True,True}","{True,True}","{True,True}","{True,True}","{True,True}","{True,True}",{},{},{},{},{},{},{},{},{33.74260330200195},{0.730373203754425},{-2.574950695037842},{5.5069899559021},{True},{0.4560225307941437}
194711,299,263724109,false,false,false,11,0.072238706,0.060721725,1.5208164,1,2,4,2,22.266748,1.8793111,948.3065,1.9042426,372.16125,-17.610126,245.93246,3,{12.424300193786621},{-0.36763742566108704},{-3.111549139022827},{0.10565836727619171},{1},{1.5744541883468628},{1.950435757637024},{True},{True},{0.020315706729888916},{0.001911661704070866},{-0.012620829977095127},{0.003118818160146475},{-1},{-1},"{79.44306945800781,9.183629035949707}","{-1.7050526142120361,-0.35901910066604614}","{-0.16805395483970642,-3.0046441555023193}","{0.016725441440939903,-0.0034931572154164314}","{1,1}","{-999.0,2.793142080307007}","{0.0010239059338346124,-0.04748387634754181}","{0.0029830639250576496,0.00788700021803379}","{-0.002922939835116267,-0.02003651298582554}","{0.00454335892572999,0.004237620159983635}","{True,False}","{False,True}","{-1,-1}","{-1,-1}","{21.223186492919922,22.237905502319336,68.0273208618164,16.12692642211914}","{-2.315770387649536,-0.364321768283844,-1.6963322162628174,3.895238161087036}","{2.0807011127471924,-3.064324140548706,-0.17669282853603363,-1.8893262147903442}","{1.0604662895202637,1.210693597793579,0.6966438889503479,4.394986152648926}","{1,1,1,0}","{1,1,1,-1}","{0.39297688007354736,0.7007861733436584,0.7750248908996582,nan}","{-1,-1,-1,-1}","{-1,-1,-1,-1}","{True,True,True,False}","{6.494611740112305,9.05415153503418,36.31660461425781,0.0}","{False,False,False,False}","{False,False,False,False}","{False,False,False,False}","{False,False,False,False}","{True,True,True,False}","{True,True,True,False}","{True,True,True,False}","{True,False,True,True}","{True,False,True,True}","{True,False,True,True}","{78.60110473632812,12.027430534362793}","{-1.7000333070755005,-2.295715808868408}","{-0.20273847877979279,2.1065621376037598}","{-6.031566044839565e-06,0.0}","{0,0}","{0.136694073677063,0.20555271208286285}","{-1,-1}","{-1,-1}","{96.7152328491211,32.64841842651367,28.032814025878906}","{-1.6966038942337036,-2.2652153968811035,-0.479175865650177}","{-0.21164734661579132,2.1106417179107666,-3.1080596446990967}","{14.1190185546875,6.940949440002441,5.339361667633057}","{True,True,True}","{0.6124963164329529,0.2026395946741104,0.9996102452278137}"
194711,299,263808033,false,false,false,10,0.07131166,0.062292743,1.1551979,1,0,3,1,9.935979,-1.8731552,768.0849,0.2717053,215.02342,62.06871,340.42456,3,{61.91817855834961},{1.001762866973877},{-1.9924553632736206},{0.10565836727619171},{1},{0.6312537789344788},{0.6312537789344788},{True},{True},{-0.002992760157212615},{0.0012479234719648957},{0.008132338523864746},{0.00312057021073997},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{16.284513473510742,61.91817855834961,61.535255432128906}","{1.2105343341827393,1.001762866973877,3.1766881942749023}","{0.48448291420936584,-1.9924553632736206,1.5036340951919556}","{1.3810338973999023,0.10570000112056732,13.701241493225098}","{-1,1,0}","{10,0,-1}","{1.5273363590240479,0.6700007915496826,nan}","{-1,-1,-1}","{-1,-1,-1}","{True,True,False}","{16.028579711914062,36.60895538330078,0.0}","{False,False,False}","{False,False,False}","{False,False,False}","{False,False,False}","{True,True,False}","{True,True,False}","{True,False,False}","{True,False,True}","{True,False,True}","{True,False,True}",{11.43016529083252},{1.0337111949920654},{-1.9752016067504883},{1.6858739115832577e-07},{0},{0.5091074109077454},{-1},{-1},"{53.045135498046875,27.672576904296875,20.753541946411133}","{3.1717374324798584,1.0612651109695435,1.2588998079299927}","{1.4890832901000977,-2.05297589302063,0.4738970100879669}","{9.62661075592041,4.71327018737793,5.883743762969971}","{True,True,True}","{-10.0,0.811351478099823,0.2398207038640976}"
194711,299,263885857,true,true,false,12,0.071407415,0.064238705,-3.9102416,1,0,2,0,15.745997,-1.6214124,539.3292,1.3986285,152.21336,19.423231,177.5391,1,{33.545223236083984},{0.9731323719024658},{1.127526879310608},{0.10565836727619171},{-1},{0.3446946442127228},{0.3446946442127228},{False},{False},{0.0015253227902576327},{0.0010720600839704275},{-0.0028979454655200243},{0.0026372431311756372},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{33.091224670410156,23.996137619018555}","{0.9731323719024658,2.4170658588409424}","{1.127526879310608,-2.0336740016937256}","{0.13768106698989868,0.13956999778747559}","{-1,1}","{0,0}","{0.06775099784135818,0.0956406444311142}","{-1,-1}","{-1,-1}","{True,True}","{1.5027201175689697,0.5393535494804382}","{True,True}","{True,True}","{False,True}","{False,True}","{True,True}","{True,True}","{True,True}","{True,True}","{False,True}","{False,True}",{},{},{},{},{},{},{},{},{44.82810592651367},{2.42471981048584},{-2.0034420490264893},{10.243545532226562},{True},{0.8785799145698547}
194711,299,263892970,false,false,false,5,0.06700007,0.0659355,-0.21348895,6,1,3,1,48.25145,-0.85271055,536.51874,9.374201,229.50053,-81.90075,154.73477,3,"{65.49984741210938,15.835952758789062,3.576908826828003,9.17227840423584,16.85875129699707,35.166805267333984}","{0.16483990848064423,0.13833902776241302,-2.395730495452881,-2.473597288131714,0.12787280976772308,0.12794353067874908}","{-0.6181538105010986,-0.6037765741348267,3.064166307449341,3.078577995300293,-0.6431959867477417,-0.6447151899337769}","{0.10565836727619171,0.10565836727619171,0.10565836727619171,0.10565836727619171,0.10565836727619171,0.10565836727619171}","{-1,1,1,-1,1,-1}","{0.9411709308624268,3.892822504043579,-999.0,-999.0,-999.0,-999.0}","{0.9793224334716797,4.050622463226318,-999.0,-999.0,-999.0,-999.0}","{True,True,False,False,False,False}","{True,True,False,False,False,False}","{-0.006944740656763315,-0.03779855743050575,-999.0,-999.0,-999.0,-999.0}","{0.001340345130302012,0.001692235004156828,-999.0,-999.0,-999.0,-999.0}","{-0.022970052435994148,0.01426025852560997,-999.0,-999.0,-999.0,-999.0}","{0.003622855758294463,0.004741955082863569,-999.0,-999.0,-999.0,-999.0}","{-1,-1,-1,-1,-1,-1}","{-1,-1,-1,-1,-1,-1}",{6.387080192565918},{-0.5639581680297852},{2.6979522705078125},{0.001180433202534914},{1},{11.958064079284668},{0.21813228726387024},{0.356788694858551},{0.15162687003612518},{0.08805675059556961},{True},{True},{-1},{-1},"{75.11077117919922,35.68617630004883,44.85164260864258}","{0.1591218262910843,-2.458240032196045,-0.5711829662322998}","{-0.6197002530097961,3.1156036853790283,2.676203966140747}","{1.2309238910675049,0.9519879221916199,1.25044846534729}","{-1,1,-1}","{1,1,1}","{0.24858637154102325,0.8412743806838989,0.7257553339004517}","{-1,-1,-1}","{-1,-1,-1}","{True,True,True}","{18.6715145111084,11.261635780334473,32.32081985473633}","{False,False,False}","{False,False,False}","{False,False,False}","{False,False,False}","{True,True,True}","{True,True,True}","{True,True,True}","{False,True,True}","{False,True,True}","{False,True,True}",{25.192506790161133},{-0.5611411333084106},{2.6571474075317383},{3.3717478231665154e-07},{0},{0.24975889921188354},{-1},{-1},"{66.2385482788086,63.62499237060547,60.13669967651367}","{-2.450939416885376,-0.5732910633087158,0.12362100929021835}","{3.0851328372955322,2.621495246887207,-0.6610661745071411}","{10.155821800231934,12.817391395568848,4.823235988616943}","{True,True,True}","{0.08766614645719528,0.06245985999703407,0.9596088528633118}"
194711,299,263888676,false,false,false,10,0.07431531,0.06620628,-6.586241,1,0,2,0,13.102992,2.2566028,511.16013,1.2012756,161.17303,14.424943,154.31076,1,{20.696834564208984},{1.5006333589553833},{-2.1533899307250977},{0.10565836727619171},{1},{0.7225230932235718},{0.7506353259086609},{True},{True},{0.00020433579629752785},{0.0015065011102706194},{0.0018642836948856711},{0.0050016893073916435},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{24.36427879333496,17.81156349182129}","{1.5063227415084839,2.559469223022461}","{-2.1597535610198975,-0.19753189384937286}","{0.608112633228302,5.321939945220947}","{1,0}","{1,-1}","{0.5259798169136047,nan}","{-1,-1}","{-1,-1}","{True,False}","{8.638967514038086,0.0}","{False,False}","{False,False}","{False,False}","{False,False}","{True,False}","{False,False}","{False,False}","{False,True}","{False,True}","{False,True}",{},{},{},{},{},{},{},{},{33.92648696899414},{2.263096332550049},{0.5408087968826294},{9.2242431640625},{True},{0.4446343779563904}
194711,299,263849984,false,false,false,12,0.07387772,0.06458717,0.19095273,1,0,5,1,46.563995,-0.32752708,1031.2677,8.197473,251.32509,-2.2074232,459.7213,5,{29.79854393005371},{1.220550537109375},{-0.7483929991722107},{0.10565836727619171},{-1},{1.126731514930725},{1.2405484914779663},{True},{True},{0.0032535975333303213},{0.0012969645904377103},{-0.013682305812835693},{0.003669979050755501},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{31.894742965698242,35.99932861328125,23.459619522094727,37.2116813659668,15.272927284240723}","{-0.03173888102173805,1.22657310962677,0.8812181949615479,1.1083581447601318,2.109739303588867}","{2.8440544605255127,-0.7392807006835938,1.518013596534729,-1.8787531852722168,2.9288253784179688}","{1.1212364435195923,0.918491780757904,0.5226764678955078,0.7850786447525024,5.090518474578857}","{1,-1,1,-1,0}","{10,1,1,1,-1}","{0.3081127107143402,0.8060621023178101,1.967681646347046,1.6934014558792114,nan}","{-1,-1,-1,-1,-1}","{-1,-1,-1,-1,-1}","{True,True,True,True,False}","{7.3391618728637695,19.31691551208496,34.14518356323242,51.91017532348633,0.0}","{False,False,False,False,False}","{False,False,False,False,False}","{False,False,False,False,False}","{False,False,False,False,False}","{True,True,True,True,False}","{True,True,True,True,False}","{True,True,True,True,False}","{True,False,True,True,True}","{True,False,True,True,True}","{True,False,True,True,True}",{9.923583030700684},{1.932765007019043},{1.3715938329696655},{0.0},{0},{0.16491422057151794},{-1},{-1},"{73.84893035888672,66.69783020019531,35.2711067199707,24.9257755279541,23.334810256958008}","{0.8597668409347534,1.1130374670028687,-0.035211022943258286,1.162165641784668,1.6692761182785034}","{1.5160791873931885,-1.8776072263717651,2.7779510021209717,-0.7666781544685364,0.7663509845733643}","{12.800623893737793,11.369684219360352,5.267460346221924,6.173182487487793,3.8102571964263916}","{True,True,True,True,True}","{0.4256090819835663,0.6613311767578125,0.09107743203639984,0.3939395844936371,0.035560816526412964}"
194711,299,263889138,true,true,true,12,0.072446406,0.061920505,3.018166,2,0,2,0,15.089711,-0.2622775,765.23926,0.934702,264.56598,27.58186,226.55185,0,"{38.74104309082031,49.37331771850586}","{-1.2115724086761475,-1.3359978199005127}","{-2.76312255859375,0.3968818783760071}","{0.10565836727619171,0.10565836727619171}","{-1,1}","{0.06789436936378479,0.0}","{0.10092704743146896,0.0}","{True,True}","{True,True}","{-0.0008745378581807017,-0.00028658960945904255}","{0.0023495089262723923,0.0010898998007178307}","{0.003534817835316062,-0.0003396021493244916}","{0.004472939297556877,0.003796726232394576}","{-1,-1}","{-1,-1}",{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{49.37331771850586,38.74104309082031}","{-1.3359978199005127,-1.2115724086761475}","{0.3968818783760071,-2.76312255859375}","{0.10570000112056732,0.10570000112056732}","{1,-1}","{0,0}","{0.0,0.03949692100286484}","{-1,-1}","{-1,-1}","{True,True}","{0.0,0.0}","{True,True}","{True,True}","{True,True}","{True,True}","{True,True}","{True,True}","{False,False}","{False,False}","{False,False}","{False,False}",{},{},{},{},{},{},{},{},{},{},{},{},{},{}
194711,299,263925056,true,true,false,5,0.07387031,0.060096256,0.6586272,1,0,1,0,44.346973,0.3876483,235.34976,26.592072,78.8214,-1.4410399,58.942093,1,{26.332077026367188},{0.6802921295166016},{3.121567487716675},{0.10565836727619171},{1},{0.0},{0.018963182345032692},{True},{True},{0.00014510162873193622},{0.0009072888642549515},{0.0008667484507896006},{0.0026216034311801195},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{26.332077026367188},{0.6802921295166016},{3.121567487716675},{0.10570000112056732},{1},{0},{0.028374454006552696},{-1},{-1},{True},{0.7471582889556885},{True},{True},{True},{True},{True},{True},{False},{False},{False},{False},{},{},{},{},{},{},{},{},{19.4066104888916},{-0.7485225796699524},{-2.5768604278564453},{3.4934370517730713},{True},{-1.0}
194711,299,263949632,false,false,false,6,0.0725008,0.06449997,-2.8404179,1,0,2,0,22.88584,0.9044526,298.2053,4.9340653,73.847755,19.320908,96.85177,2,{12.551568031311035},{-0.06876824796199799},{0.9965913891792297},{0.10565836727619171},{1},{1.8512320518493652},{2.2972910404205322},{True},{True},{0.006948471534997225},{0.0015696620102971792},{0.0029140172991901636},{0.004128689412027597},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{18.85562515258789,25.696012496948242}","{-0.07195498049259186,0.8127933740615845}","{0.9843006134033203,-2.3060691356658936}","{0.9424455165863037,1.3184192180633545}","{1,-1}","{10,10}","{0.7410908937454224,0.5980484485626221}","{-1,-1}","{-1,-1}","{True,True}","{12.034811973571777,13.471281051635742}","{False,False}","{False,False}","{False,False}","{False,False}","{True,True}","{True,True}","{True,True}","{False,True}","{False,True}","{False,True}",{},{},{},{},{},{},{},{},"{30.71942710876465,18.15778350830078}","{0.8243116140365601,-0.050553373992443085}","{-2.283423662185669,1.0877869129180908}","{5.596472263336182,4.304018974304199}","{True,True}","{0.04513771831989288,0.8765177130699158}"
194711,299,263950534,true,true,false,5,0.078088194,0.060551513,2.457644,1,0,1,0,38.79467,-2.4590325,194.72372,20.021828,70.12616,11.327326,55.98788,0,{27.96144676208496},{-1.0990995168685913},{0.5255509614944458},{0.10565836727619171},{1},{0.03373868018388748},{0.03373868018388748},{True},{True},{0.0005341354990378022},{0.0010781363816931844},{-0.0009104126365855336},{0.003380595240741968},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{27.96144676208496},{-1.0990995168685913},{0.5255509614944458},{0.10570000112056732},{1},{0},{0.0},{-1},{-1},{True},{0.0},{True},{True},{True},{True},{True},{True},{False},{False},{False},{False},{},{},{},{},{},{},{},{},{},{},{},{},{},{}
194711,299,263149596,true,true,true,10,0.07279956,0.05947928,7.372596,2,0,2,0,18.235907,0.48745564,325.09064,3.7774591,129.3328,-25.277851,82.14001,0,"{49.01177215576172,38.58855438232422}","{-1.871252179145813,-1.4005123376846313}","{-0.6418405771255493,2.6989023685455322}","{0.10565836727619171,0.10565836727619171}","{1,-1}","{0.0,0.0}","{0.0,0.0}","{True,True}","{True,True}","{-0.0010951533913612366,-0.0011989487102255225}","{0.001410274300724268,0.0011075165821239352}","{0.005634171888232231,0.00022340472787618637}","{0.004700326826423407,0.00349609088152647}","{-1,-1}","{-1,-1}",{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{38.58855438232422,49.01177215576172}","{-1.4005123376846313,-1.871252179145813}","{2.6989023685455322,-0.6418405771255493}","{0.10570000112056732,0.10570000112056732}","{-1,1}","{0,0}","{0.0,0.0}","{-1,-1}","{-1,-1}","{True,True}","{0.0,0.0}","{True,True}","{True,True}","{True,True}","{True,True}","{True,True}","{True,True}","{False,False}","{False,False}","{False,False}","{False,False}",{},{},{},{},{},{},{},{},{},{},{},{},{},{}
194711,299,263165141,false,true,false,11,0.07070976,0.06301884,-2.3066926,1,0,1,0,28.232964,-0.25169533,612.5086,4.3662267,190.12802,11.962255,177.30496,0,{36.754188537597656},{-2.229252338409424},{3.088207483291626},{0.10565836727619171},{1},{0.0},{0.0},{True},{True},{0.0013631745241582394},{0.0010158513905480504},{5.938700724072987e-06},{0.005943764466792345},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{36.754188537597656},{-2.229252338409424},{3.088207483291626},{0.10570000112056732},{1},{0},{0.0},{-1},{-1},{True},{0.0},{True},{True},{True},{True},{True},{True},{False},{False},{False},{False},{},{},{},{},{},{},{},{},{},{},{},{},{},{}
194711,299,263176191,false,true,false,8,0.0773603,0.05865667,-0.7637993,1,0,1,0,26.11021,1.1527827,370.9713,6.0691657,91.64631,5.8518357,111.36321,0,{42.37482452392578},{2.235450506210327},{-1.73909330368042},{0.10565836727619171},{1},{0.013671024702489376},{0.056970201432704926},{True},{True},{-7.339524745475501e-05},{0.003307193052023649},{-0.00026416697073727846},{0.00885153841227293},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{42.37482452392578},{2.235450506210327},{-1.73909330368042},{0.10570000112056732},{1},{0},{0.03493137285113335},{-1},{-1},{True},{1.480210781097412},{True},{True},{False},{False},{True},{True},{False},{False},{False},{False},{},{},{},{},{},{},{},{},{},{},{},{},{},{}
194711,299,263161607,true,true,false,15,0.07340745,0.06475638,-9.23513,1,0,3,0,30.949125,0.23931767,824.6706,4.0367684,237.67184,-1.3641951,241.90152,1,{26.45722198486328},{0.7657240629196167},{3.1100902557373047},{0.10565836727619171},{1},{0.011682108044624329},{0.011682108044624329},{True},{True},{-1.0095240213559009e-05},{0.0009621366043575108},{0.00267625879496336},{0.002796267857775092},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{26.45722198486328,22.190813064575195,18.537023544311523}","{0.7657240629196167,2.9307632446289062,1.295681357383728}","{3.1100902557373047,-0.6929308176040649,1.2918791770935059}","{0.10570000112056732,5.693762302398682,6.721959114074707}","{1,0,0}","{0,-1,-1}","{0.0,nan,nan}","{-1,-1,-1}","{-1,-1,-1}","{True,False,False}","{0.0,0.0,0.0}","{True,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{False,False,False}","{False,True,True}","{False,True,True}","{False,True,True}",{},{},{},{},{},{},{},{},{16.79342269897461},{2.7600815296173096},{-0.7693228125572205},{5.045012950897217},{True},{-1.0}
194711,299,263174319,true,true,true,9,0.0725936,0.05963353,-9.637309,1,1,3,1,30.50258,2.3428814,735.00244,4.2974534,153.83229,1.7527112,360.6495,2,{35.346553802490234},{2.010470390319824},{-1.124930500984192},{0.10565836727619171},{1},{0.0},{0.0},{True},{True},{0.00011123430158477277},{0.0020552361384034157},{-0.00012392958160489798},{0.006140674464404583},{-1},{-1},{24.82418441772461},{-1.1822850704193115},{1.3434921503067017},{-0.007456752471625805},{1},{-999.0},{0.0013828467344865203},{0.0027075682301074266},{0.0010931444121524692},{0.003314623376354575},{True},{False},{-1},{-1},"{35.346553802490234,26.577199935913086,41.26314926147461}","{2.010470390319824,-1.1892285346984863,0.3091113269329071}","{-1.124930500984192,1.3444591760635376,-1.509013056755066}","{0.10570000112056732,0.6727085113525391,0.13956999778747559}","{1,1,-1}","{0,1,0}","{0.0,1.7060906887054443,1.5416545867919922}","{-1,-1,-1}","{-1,-1,-1}","{True,True,True}","{0.0,23.554977416992188,31.613317489624023}","{True,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{True,True,True}","{True,True,True}","{False,True,True}","{False,True,True}","{False,True,True}","{False,True,True}",{10.694381713867188},{-1.1890136003494263},{1.2904176712036133},{2.384185791015625e-07},{0},{0.7079734206199646},{-1},{-1},"{90.69699096679688,39.49386978149414}","{0.3152886927127838,-1.0997815132141113}","{-1.4608540534973145,1.354896903038025}","{8.88869571685791,10.796440124511719}","{True,True}","{0.1849667876958847,0.02386980876326561}"
194711,299,263199385,false,false,false,6,0.06983724,0.063701294,-6.306161,1,1,1,1,14.703176,1.277143,575.51874,0.9978326,178.4542,39.28573,201.18475,4,{13.970015525817871},{1.3178547620773315},{-2.3602771759033203},{0.10565836727619171},{-1},{2.2635440826416016},{2.3102667331695557},{True},{True},{0.0479697547852993},{0.0020824759267270565},{-0.015538076870143414},{0.004900406114757061},{-1},{-1},{11.064421653747559},{1.3052394390106201},{-2.1367082595825195},{-0.003274099202826619},{-1},{-999.0},{-0.050603147596120834},{0.0033874381333589554},{-0.007901297882199287},{0.005005932878702879},{True},{False},{-1},{-1},{34.30686569213867},{0.8332659602165222},{1.0274115800857544},{0.4562368392944336},{-1},{1},{0.5310270190238953},{-1},{-1},{True},{14.41838550567627},{False},{False},{False},{False},{True},{False},{False},{True},{True},{True},{10.15457534790039},{1.3065353631973267},{-2.1151719093322754},{2.384185791015625e-07},{0},{0.4930083453655243},{-1},{-1},"{54.4461784362793,18.84678840637207,18.506467819213867,15.31917667388916}","{0.792425811290741,1.3159234523773193,0.5888590216636658,0.2788134217262268}","{1.023354172706604,-2.1691339015960693,-2.9946675300598145,-1.5002714395523071}","{7.763441562652588,3.675680160522461,4.913308143615723,3.4483609199523926}","{True,True,True,True}","{0.21175384521484375,0.9998576045036316,0.3672371506690979,0.46216481924057007}"
194711,299,263182379,true,true,true,9,0.07219822,0.06290889,5.039501,3,0,2,0,23.984406,-0.7387218,662.11755,3.4073682,223.49973,44.74705,202.95576,2,"{39.653263092041016,7.2778120040893555,4.70109748840332}","{-1.035396933555603,-1.1220345497131348,-1.110700249671936}","{0.6120725274085999,1.252373456954956,0.4022253453731537}","{0.10565836727619171,0.10565836727619171,0.10565836727619171}","{1,1,-1}","{0.6080759167671204,-999.0,-999.0}","{0.7416887283325195,-999.0,-999.0}","{True,False,False}","{True,False,False}","{-0.009243039414286613,-999.0,-999.0}","{0.0009314590715803206,-999.0,-999.0}","{-0.011375628411769867,-999.0,-999.0}","{0.0028674646746367216,-999.0,-999.0}","{-1,-1,-1}","{-1,-1,-1}",{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{50.26802444458008,29.90785789489746}","{-1.0462487936019897,1.8909727334976196}","{0.6093499064445496,-2.8320937156677246}","{1.1156235933303833,0.13915450870990753}","{1,-1}","{1,0}","{0.16182559728622437,0.28643912076950073}","{-1,-1}","{-1,-1}","{True,True}","{5.73980712890625,2.4270153045654297}","{False,True}","{False,False}","{False,False}","{False,False}","{True,True}","{True,True}","{True,True}","{False,True}","{False,True}","{False,True}",{},{},{},{},{},{},{},{},"{35.77032470703125,23.566240310668945}","{1.8958146572113037,-1.0909422636032104}","{-2.8265380859375,0.5814148187637329}","{6.218793869018555,3.4711060523986816}","{True,True}","{0.18840430676937103,0.6196905374526978}"
